deal_id,announcement_date,effective_date,acquirer_name,target_name,candidate_cik,target_candidate_cik,transaction_value_mil,target_public_status,probe_status,window_start,window_end,windowed_filings,probe_forms,agreement_accession,agreement_exhibit_types,target_name_hit,cik_confirmation_basis,probe_note
3885274020,2022-02-23,2022-04-01,Cloudflare Inc,Area 1 Security Inc,0001477333,,162.00,Priv.,announcement_only,2022-01-24,2022-05-01,2,8-K; 8-K/A,,,not_checked,machine_form_and_window_only,
3647183040,2020-10-02,2020-10-02,Blackline Inc,Rimilia Hldngs Ltd,0001666134,,150.001,,announcement_only,2020-09-02,2020-11-01,2,8-K,,,not_checked,machine_form_and_window_only,
3865024020,2021-12-31,2021-12-31,American Financial Group Inc,Verikai Inc,0001042046,,120.00,Priv.,announcement_only,2021-12-01,2022-01-30,2,8-K,,,not_checked,machine_form_and_window_only,
3857489020,2022-01-03,2022-01-03,Repay Holdings Corp,Payix Inc,0001720592,,115.00,Priv.,announcement_only,2021-12-04,2022-02-02,2,8-K,,,not_checked,machine_form_and_window_only,
3894944020,2022-03-28,2022-04-25,Sarcos Tech & Robotics Corp,RE2 Inc,0001050446,,100.00,Priv.,announcement_only,2022-02-26,2022-05-25,2,8-K,,,not_checked,machine_form_and_window_only,
3902111040,2022-04-11,2022-04-11,Sonos Inc,Mayht Technologies BV,0001314727,,100.00,,announcement_only,2022-03-12,2022-05-11,2,8-K,,,not_checked,machine_form_and_window_only,
3633382020,2020-09-09,2020-09-09,MaxLinear Inc,NanoSemi Inc,0001288469,,96.831,Priv.,announcement_only,2020-08-10,2020-10-09,2,8-K/A; 8-K,,,not_checked,machine_form_and_window_only,
3640188020,2020-09-23,2020-09-30,CrowdStrike Holdings Inc,Preempt Security Inc,0001535527,,96.00,Priv.,announcement_only,2020-08-24,2020-10-30,2,8-K,,,not_checked,machine_form_and_window_only,
3513625020,2020-02-10,2020-02-28,Digital Turbine Inc,Mobile Posse Inc,0000317788,,66.00,Priv.,announcement_only,2020-01-11,2020-03-29,2,8-K,,,not_checked,machine_form_and_window_only,
3771703020,2021-07-13,2021-07-13,ACV Auctions Inc,Max Digital LLC,0001637873,,60.00,Sub.,announcement_only,2021-06-13,2021-08-12,2,8-K,,,not_checked,machine_form_and_window_only,
3590103020,2020-06-16,2020-06-16,Kratos Defense & Security Soln,ASC Signal Corp,0001069258,,35.00,Sub.,announcement_only,2020-05-17,2020-07-16,2,8-K,,,not_checked,machine_form_and_window_only,
3781744040,2021-07-27,2021-07-27,Shutterstock Inc,Datasine Ltd,0001549346,,35.00,,announcement_only,2021-06-27,2021-08-26,2,8-K,,,not_checked,machine_form_and_window_only,
3781813020,2021-07-27,2021-07-27,Shutterstock Inc,Pattern89 Inc,0001549346,,35.00,Priv.,announcement_only,2021-06-27,2021-08-26,2,8-K,,,not_checked,machine_form_and_window_only,
3864405020,2022-01-19,2022-03-01,Twilio Inc,Danal Inc,0001447669,,32.30,Sub.,announcement_only,2021-12-20,2022-03-31,2,8-K,,,not_checked,machine_form_and_window_only,
3644655020,2020-10-01,2020-10-01,Vishay Intertechnology Inc,Applied Thin-Film Prod,0000103730,,26.50,Priv.,announcement_only,2020-09-01,2020-10-31,2,8-K,,,not_checked,machine_form_and_window_only,
3882166020,2022-02-24,2022-02-24,Axon Enterprise Inc,Occam Video Solutions,0001069183,,26.00,Priv.,announcement_only,2022-01-25,2022-03-26,2,8-K,,,not_checked,machine_form_and_window_only,
3758409040,2021-06-14,2021-06-14,Mueller Water Products Inc,i2O Water Ltd,0001350593,,19.999,,announcement_only,2021-05-15,2021-07-14,2,8-K,,,not_checked,machine_form_and_window_only,
4008102020,2022-10-07,2022-10-11,Roblox Corp,Byfron Tech Llc,0001315098,,19.00,Priv.,announcement_only,2022-09-07,2022-11-10,2,8-K,,,not_checked,machine_form_and_window_only,
3730385040,2021-03-31,2021-03-31,Amazon.com Inc,Delvit Solutions Pvt Ltd,0001018724,,14.651,,announcement_only,2021-03-01,2021-04-30,2,8-K,,,not_checked,machine_form_and_window_only,
3522346020,2020-02-07,2020-02-07,TTEC Holdings Inc,Serendebyte Inc,0001013880,,9.00,Priv.,announcement_only,2020-01-08,2020-03-08,2,8-K,,,not_checked,machine_form_and_window_only,
3735276020,2021-04-27,2021-04-27,Snap Inc,Pixel8Earth Inc,0001564408,,7.60,Priv.,announcement_only,2021-03-28,2021-05-27,2,8-K,,,not_checked,machine_form_and_window_only,
3493731020,2020-02-24,2020-02-28,Lockheed Martin Corp,Vector Launch Inc-GalacticSky,0000936468,,4.25,Sub.,announcement_only,2020-01-25,2020-03-29,2,8-K,,,not_checked,machine_form_and_window_only,
3716630040,2021-03-23,2021-03-23,Boxlight Corp,Interactive Concepts Bvba,0001624512,,3.329,,announcement_only,2021-02-21,2021-04-22,2,8-K,,,not_checked,machine_form_and_window_only,
3782317040,2020-07-30,2020-07-30,nLIGHT Inc,OPI Photonics Srl,0001124796,,1.60,,announcement_only,2020-06-30,2020-08-29,2,8-K,,,not_checked,machine_form_and_window_only,
3510278020,2020-01-31,2020-01-31,ResMed Inc,Snapworx LLC,0000943819,,,Priv.,announcement_only,2020-01-01,2020-03-01,2,8-K,,,not_checked,machine_form_and_window_only,
3511812020,2020-01-27,2020-02-25,Dover Corp,Soft-Pak Inc,0000029905,,,Priv.,announcement_only,2019-12-28,2020-03-26,2,8-K,,,not_checked,machine_form_and_window_only,
3512096040,2020-01-17,2020-01-17,Global Payments Inc,Bleep UK PLC,0001123360,,,,announcement_only,2019-12-18,2020-02-16,2,8-K,,,not_checked,machine_form_and_window_only,
3516296020,2020-02-04,2020-02-04,Cboe Global Markets Inc,Hanweck Associates LLC,0001374310,,,Priv.,announcement_only,2020-01-05,2020-03-05,2,8-K,,,not_checked,machine_form_and_window_only,
3522213020,2020-02-10,2020-02-10,Intuitive Surgical Inc,Orpheus Medical Inc,0001035267,,,Priv.,announcement_only,2020-01-11,2020-03-11,2,8-K,,,not_checked,machine_form_and_window_only,
3532949020,2020-03-20,2020-03-20,EPAM Systems Inc,Deltix Inc,0001352010,,,Priv.,announcement_only,2020-02-19,2020-04-19,2,8-K,,,not_checked,machine_form_and_window_only,
3549503020,2020-04-06,2020-04-06,Paylocity Holding Corp,VidGrid Inc,0001591698,,,Priv.,announcement_only,2020-03-07,2020-05-06,2,8-K,,,not_checked,machine_form_and_window_only,
3550189020,2020-05-14,2020-05-14,Apple Inc,NextVR Inc,0000320193,,,Sub.,announcement_only,2020-04-14,2020-06-13,2,8-K,,,not_checked,machine_form_and_window_only,
3551064020,2020-03-23,2020-03-23,The New York Times Co,Listen In Audio Inc,0000071691,,,Priv.,announcement_only,2020-02-22,2020-04-22,2,8-K,,,not_checked,machine_form_and_window_only,
3576090020,2020-05-18,2020-05-18,UnitedHealth Group Inc,naviHealth Inc,0000731766,,,Sub.,announcement_only,2020-04-18,2020-06-17,2,8-K,,,not_checked,machine_form_and_window_only,
3580845040,2020-05-27,2020-05-27,Apple Inc,Inductiv Inc,0000320193,,,,announcement_only,2020-04-27,2020-06-26,2,8-K,,,not_checked,machine_form_and_window_only,
3581636020,2020-05-28,2020-05-28,Zscaler Inc,Edgewise Networks Inc,0001713683,,,Priv.,announcement_only,2020-04-28,2020-06-27,2,8-K,,,not_checked,machine_form_and_window_only,
3587327040,2020-06-10,2020-06-10,Synopsys Inc,Qualtera SAS,0000883241,,,,announcement_only,2020-05-11,2020-07-10,2,8-K,,,not_checked,machine_form_and_window_only,
3591497020,2020-06-17,2020-06-17,Merck & Co Inc,Quantified Ag,0000310158,,,Priv.,announcement_only,2020-05-18,2020-07-17,2,8-K,,,not_checked,machine_form_and_window_only,
3592060020,2020-06-15,2020-06-15,Roper Technologies Inc,Team TSI Corp,0000882835,,,Priv.,announcement_only,2020-05-16,2020-07-15,2,8-K,,,not_checked,machine_form_and_window_only,
3596376020,2020-06-30,2020-06-30,The Carlyle Group Inc,Unison Software Inc,0001527166,,,Priv.,announcement_only,2020-05-31,2020-07-30,2,8-K,,,not_checked,machine_form_and_window_only,
3612417020,2020-07-21,2020-07-21,Blackstone Group Inc,The Burgess Group LLC,0001393818,,,Priv.,announcement_only,2020-06-21,2020-08-20,2,8-K,,,not_checked,machine_form_and_window_only,
3613190020,2020-07-22,2020-08-17,Autodesk Inc,Pype Inc,0000769397,,,Priv.,announcement_only,2020-06-22,2020-09-16,2,8-K,,,not_checked,machine_form_and_window_only,
3616954040,2020-07-31,2020-07-31,Cisco Systems Inc,Modcam Ab,0000858877,,,,announcement_only,2020-07-01,2020-08-30,2,8-K,,,not_checked,machine_form_and_window_only,
3624936020,2020-08-17,2020-08-17,Assurant Inc,Asurvest Inc,0001267238,,,Priv.,announcement_only,2020-07-18,2020-09-16,2,8-K,,,not_checked,machine_form_and_window_only,
3627355020,2020-08-25,2020-09-17,Cognizant Technology Solutions,Tin Roof Group,0001058290,,,Sub.,announcement_only,2020-07-26,2020-10-17,2,8-K,,,not_checked,machine_form_and_window_only,
3629953020,2020-07-13,2020-07-13,Automatic Data Processing Inc,Benefitmall Inc,0000008670,,,Sub.,announcement_only,2020-06-13,2020-08-12,2,8-K,,,not_checked,machine_form_and_window_only,
3633464040,2020-09-01,2020-09-01,Dover Corp,XanTec Steuerungs- und EDV-Tec,0000029905,,,,announcement_only,2020-08-02,2020-10-01,2,8-K,,,not_checked,machine_form_and_window_only,
3639743020,2020-09-21,2020-09-21,RE/MAX Holdings Inc,Gadberry Group LLC,0001581091,,,Priv.,announcement_only,2020-08-22,2020-10-21,2,8-K,,,not_checked,machine_form_and_window_only,
3645605020,2020-10-07,2020-10-07,Honeywell International Inc,Rocky Research Inc,0000773840,,,Priv.,announcement_only,2020-09-07,2020-11-06,2,8-K,,,not_checked,machine_form_and_window_only,
3650013040,2020-10-19,2020-10-19,Visa Inc,Global Processing Svcs,0001403161,,,,announcement_only,2020-09-19,2020-11-18,2,8-K,,,not_checked,machine_form_and_window_only,
3651395020,2020-10-21,2020-10-21,Moody's Corp,Acquire Media Corp,0001059556,,,Sub.,announcement_only,2020-09-21,2020-11-20,2,8-K,,,not_checked,machine_form_and_window_only,
3653049020,2020-10-26,2020-10-26,LPL Financial Holdings Inc,Blaze Portfolio Systems LLC,0001397911,,,Priv.,announcement_only,2020-09-26,2020-11-25,2,8-K,,,not_checked,machine_form_and_window_only,
3665048020,2020-11-11,2020-11-11,Shutterstock Inc,Amper Music Inc-Certain Assets,0001549346,,,Sub.,announcement_only,2020-10-12,2020-12-11,2,8-K,,,not_checked,machine_form_and_window_only,
3667592020,2020-12-02,2020-12-28,FEDEX Corp,ShopRunner Inc,0001048911,,,Priv.,announcement_only,2020-11-02,2021-01-27,2,8-K,,,not_checked,machine_form_and_window_only,
3669524040,2020-11-27,2020-11-27,Nvidia Corp,Optigot AB,0001045810,,,,announcement_only,2020-10-28,2020-12-27,2,8-K,,,not_checked,machine_form_and_window_only,
3669728020,2020-11-18,2020-11-19,Oracle Corp,Nor1 Inc,0001341439,,,Priv.,announcement_only,2020-10-19,2020-12-19,2,8-K,,,not_checked,machine_form_and_window_only,
3674188040,2020-12-14,2020-12-14,Grid Dynamics Holdings Inc,Daxx Soft Bv,0001743725,,,,announcement_only,2020-11-14,2021-01-13,2,8-K,,,not_checked,machine_form_and_window_only,
3674492020,2020-12-14,2020-12-14,Alarm.com Holdings Inc,Shooter Detection Sys Llc,0001459200,,,Priv.,announcement_only,2020-11-14,2021-01-13,2,8-K,,,not_checked,machine_form_and_window_only,
3676927040,2020-12-21,2020-12-21,Cognizant Technology Solutions,Inawisdom Ltd,0001058290,,,,announcement_only,2020-11-21,2021-01-20,2,8-K,,,not_checked,machine_form_and_window_only,
3681669020,2020-12-29,2020-12-29,Cerberus Cyber Sentinel Corp,Alpine Sec LLC,0001777319,,,Priv.,announcement_only,2020-11-29,2021-01-28,2,8-K,,,not_checked,machine_form_and_window_only,
3684981020,2021-01-06,2021-01-06,Dover Corp,Innovative Control Systems Inc,0000029905,,,Sub.,announcement_only,2020-12-07,2021-02-05,2,8-K,,,not_checked,machine_form_and_window_only,
3685425040,2020-11-20,2020-11-20,Snap Inc,Voisey Ent Ltd,0001564408,,,,announcement_only,2020-10-21,2020-12-20,2,8-K,,,not_checked,machine_form_and_window_only,
3685524020,2021-01-04,2021-01-04,Moody's Corp,Catylist Inc,0001059556,,,Priv.,announcement_only,2020-12-05,2021-02-03,2,8-K,,,not_checked,machine_form_and_window_only,
3687852020,2021-01-15,2021-01-15,KKR & Co Inc,Seafax Inc,0001404912,,,Priv.,announcement_only,2020-12-16,2021-02-14,2,8-K,,,not_checked,machine_form_and_window_only,
3688677020,2021-01-19,2021-01-20,Cognizant Technology Solutions,Magenic Technologies Inc,0001058290,,,Priv.,announcement_only,2020-12-20,2021-02-19,2,8-K,,,not_checked,machine_form_and_window_only,
3698127020,2021-01-28,2021-01-28,Xerox Holdings Corp,CareAR Inc,0001770450,,,Priv.,announcement_only,2020-12-29,2021-02-27,2,8-K,,,not_checked,machine_form_and_window_only,
3699666040,2021-01-15,2021-01-15,Amazon.com Inc,Selz.Com Pty Ltd,0001018724,,,,announcement_only,2020-12-16,2021-02-14,2,8-K,,,not_checked,machine_form_and_window_only,
3701325040,2021-02-18,2021-04-01,Baker Hughes Co,ARMS Reliability Pty Ltd,0001701605,,,,announcement_only,2021-01-19,2021-05-01,2,8-K,,,not_checked,machine_form_and_window_only,
3701693040,2021-01-22,2021-01-22,Amazon.com Inc,Umbra Software Oy,0001018724,,,,announcement_only,2020-12-23,2021-02-21,2,8-K,,,not_checked,machine_form_and_window_only,
3702321040,2021-02-01,2021-02-01,Akamai Technologies Inc,Inverse Inc,0001086222,,,,announcement_only,2021-01-02,2021-03-03,2,8-K,,,not_checked,machine_form_and_window_only,
3702894020,2021-02-25,2021-02-25,CareDx Inc,TX Services LLC,0001217234,,,Priv.,announcement_only,2021-01-26,2021-03-27,2,8-K,,,not_checked,machine_form_and_window_only,
3705334040,2021-03-03,2021-03-18,EQT AB,Boxever Ltd,0000033213,,,,announcement_only,2021-02-01,2021-04-17,2,8-K,,,not_checked,machine_form_and_window_only,
3708541020,2021-03-02,2021-03-02,The Toro Co,Left Hand Robotics Inc,0000737758,,,Priv.,announcement_only,2021-01-31,2021-04-01,2,8-K,,,not_checked,machine_form_and_window_only,
3710118040,2021-03-08,2021-03-08,The Carlyle Group Inc,Disguise Systems Ltd,0001527166,,,,announcement_only,2021-02-06,2021-04-07,2,8-K,,,not_checked,machine_form_and_window_only,
3712768020,2021-03-16,2021-03-16,CDW Corp,Amplified IT LLC,0001402057,,,Priv.,announcement_only,2021-02-14,2021-04-15,2,8-K,,,not_checked,machine_form_and_window_only,
3716478020,2021-02-10,2021-02-10,Box Inc,Tervela Inc,0001372612,,,Priv.,announcement_only,2021-01-11,2021-03-12,2,8-K,,,not_checked,machine_form_and_window_only,
3719555040,2021-03-29,2021-03-29,AMETEK Inc,Crank Software Inc,0001037868,,,,announcement_only,2021-02-27,2021-04-28,2,8-K,,,not_checked,machine_form_and_window_only,
3719774040,2021-03-24,2021-03-24,Yum! Brands Inc,Tictuk Tech,0001041061,,,,announcement_only,2021-02-22,2021-04-23,2,8-K,,,not_checked,machine_form_and_window_only,
3720028040,2021-01-25,2021-01-25,Iron Mountain Inc,NxtGen Datacenter & Cloud,0001020569,,,,announcement_only,2020-12-26,2021-02-24,2,8-K,,,not_checked,machine_form_and_window_only,
3734031020,2021-04-27,2021-04-27,Camping World Holdings Inc,Nomad Reservations LLC,0001669779,,,Priv.,announcement_only,2021-03-28,2021-05-27,2,8-K,,,not_checked,machine_form_and_window_only,
3738694020,2021-04-15,2021-04-15,Cadence Design Systems Inc,Pointwise Inc,0000813672,,,Priv.,announcement_only,2021-03-16,2021-05-15,2,8-K,,,not_checked,machine_form_and_window_only,
3740212020,2021-05-06,2021-06-29,Walmart Inc,MeMD Inc,0000104169,,,Priv.,announcement_only,2021-04-06,2021-07-29,2,8-K,,,not_checked,machine_form_and_window_only,
3742939040,2021-05-11,2021-05-11,EPAM Systems Inc,Just-BI BV,0001352010,,,,announcement_only,2021-04-11,2021-06-10,2,8-K,,,not_checked,machine_form_and_window_only,
3744837020,2021-05-07,2021-05-07,PayPal Holdings Inc,Backspaces Inc,0001633917,,,Priv.,announcement_only,2021-04-07,2021-06-06,2,8-K,,,not_checked,machine_form_and_window_only,
3745183040,2021-05-25,2021-05-25,Keysight Technologies Inc,Quantum Benchmark Inc,0001601046,,,,announcement_only,2021-04-25,2021-06-24,2,8-K,,,not_checked,machine_form_and_window_only,
3745358020,2021-05-25,2021-05-25,Stewart Information Services,CLOUDVIRGA Inc,0000094344,,,Priv.,announcement_only,2021-04-25,2021-06-24,2,8-K,,,not_checked,machine_form_and_window_only,
3745671020,2021-05-25,2021-05-25,Garmin Ltd,AeroData Inc,0001121788,,,Priv.,announcement_only,2021-04-25,2021-06-24,2,8-K,,,not_checked,machine_form_and_window_only,
3747477020,2021-05-25,2021-05-25,KKR & Co Inc,Jarvis Solutions LLC,0001404912,,,Priv.,announcement_only,2021-04-25,2021-06-24,2,8-K,,,not_checked,machine_form_and_window_only,
3747479020,2021-05-24,2021-05-24,FiscalNote Holdings Inc,Fireside 21 LLC,0001823466,,,Priv.,announcement_only,2021-04-24,2021-06-23,2,8-K,,,not_checked,machine_form_and_window_only,
3748433040,2021-05-11,2021-05-11,Cisco Systems Inc,Sedona Systems,0000858877,,,,announcement_only,2021-04-11,2021-06-10,2,8-K,,,not_checked,machine_form_and_window_only,
3748584020,2021-06-01,2021-08-19,Accenture PLC,Novetta Solutions LLC,0001467373,,,Sub.,announcement_only,2021-05-02,2021-09-18,2,8-K,,,not_checked,machine_form_and_window_only,
3750338040,2021-06-02,2021-06-02,IDEXX Laboratories Inc,ezyVet Global Ltd,0000874716,,,,announcement_only,2021-05-03,2021-07-02,2,8-K,,,not_checked,machine_form_and_window_only,
3750594020,2021-06-02,2021-06-02,Microsoft Corp,ReFirm Labs Inc,0000789019,,,Priv.,announcement_only,2021-05-03,2021-07-02,2,8-K,,,not_checked,machine_form_and_window_only,
3750809020,2021-06-04,2021-07-02,Acuity Brands Inc,ams AG-Digital Sys Bus,0001144215,,,Sub.,announcement_only,2021-05-05,2021-08-01,2,8-K,,,not_checked,machine_form_and_window_only,
3751103040,2021-03-01,2021-04-07,EPAM Systems Inc,Polsource SA,0001352010,,,,announcement_only,2021-01-30,2021-05-07,2,8-K,,,not_checked,machine_form_and_window_only,
3756657040,2021-05-18,2021-05-18,Zebra Technologies Corp,Adaptive Vision Sp z o o,0000877212,,,,announcement_only,2021-04-18,2021-06-17,2,8-K,,,not_checked,machine_form_and_window_only,
3756963020,2021-06-15,2021-06-15,Cerberus Cyber Sentinel Corp,Ground Control IT Inc,0001777319,,,Priv.,announcement_only,2021-05-16,2021-07-15,2,8-K,,,not_checked,machine_form_and_window_only,
3759466020,2021-06-21,2021-06-21,Hewlett Packard Enterprise Co,Determined.ai Inc,0001645590,,,Priv.,announcement_only,2021-05-22,2021-07-21,2,8-K,,,not_checked,machine_form_and_window_only,
3760445040,2021-06-21,2021-06-21,Verizon Communications Inc,Senion AB,0000732712,,,,announcement_only,2021-05-22,2021-07-21,2,8-K,,,not_checked,machine_form_and_window_only,
3763192040,2021-06-03,2021-06-03,GoDaddy Inc,Noble Samurai Pty Ltd,0001609711,,,,announcement_only,2021-05-04,2021-07-03,2,8-K,,,not_checked,machine_form_and_window_only,
3763399020,2021-06-25,2021-06-25,Amazon.com Inc,Wickr Inc,0001018724,,,Priv.,announcement_only,2021-05-26,2021-07-25,2,8-K,,,not_checked,machine_form_and_window_only,
3765323020,2021-05-13,2021-05-13,Alphabet Inc,Provino Technologies Inc,0001652044,,,Priv.,announcement_only,2021-04-13,2021-06-12,2,8-K,,,not_checked,machine_form_and_window_only,
3766707040,2021-07-01,2021-07-01,Take-Two Interactive Software,Dynamixyz SAS,0000946581,,,,announcement_only,2021-06-01,2021-07-31,2,8-K,,,not_checked,machine_form_and_window_only,
3769973020,2021-07-07,2021-07-07,Fortinet Inc,Sken Ai,0001262039,,,Priv.,announcement_only,2021-06-07,2021-08-06,2,8-K,,,not_checked,machine_form_and_window_only,
3770605040,2021-07-07,2021-07-07,Bentley Systems Inc,Aarhusgeosoftware ApS,0001031308,,,,announcement_only,2021-06-07,2021-08-06,2,8-K,,,not_checked,machine_form_and_window_only,
3773710040,2021-05-26,2021-05-26,HubSpot Inc,Xentral Erp Software GmbH,0001404655,,,,announcement_only,2021-04-26,2021-06-25,2,8-K,,,not_checked,machine_form_and_window_only,
3776286020,2021-07-01,2021-07-01,FactSet Research Systems Inc,BTU Analytics LLC,0001013237,,,Priv.,announcement_only,2021-06-01,2021-07-31,2,8-K,,,not_checked,machine_form_and_window_only,
3776659020,2021-03-10,2021-03-10,Fortinet Inc,ShieldX Networks Inc,0001262039,,,Priv.,announcement_only,2021-02-08,2021-04-09,2,8-K,,,not_checked,machine_form_and_window_only,
3777395020,2021-07-21,2021-07-21,Microsoft Corp,CloudKnox Security Inc,0000789019,,,Priv.,announcement_only,2021-06-21,2021-08-20,2,8-K,,,not_checked,machine_form_and_window_only,
3779369020,2021-07-28,2021-07-28,Microsoft Corp,Suplari Inc,0000789019,,,Priv.,announcement_only,2021-06-28,2021-08-27,2,8-K,,,not_checked,machine_form_and_window_only,
3779928020,2021-07-26,2021-07-26,Dover Corp,CDS Visual Inc,0000029905,,,Priv.,announcement_only,2021-06-26,2021-08-25,2,8-K,,,not_checked,machine_form_and_window_only,
3780149020,2021-08-02,2021-08-02,Workiva Inc,Onecloud Inc,0001445305,,,Priv.,announcement_only,2021-07-03,2021-09-01,2,8-K,,,not_checked,machine_form_and_window_only,
3780480020,2021-07-29,2021-07-29,Chubb Ltd,General Workings Inc,0000896159,,,Sub.,announcement_only,2021-06-29,2021-08-28,2,8-K,,,not_checked,machine_form_and_window_only,
3780741020,2021-08-02,2021-08-02,CDW Corp,Focal Point Data Risk LLC,0001402057,,,Priv.,announcement_only,2021-07-03,2021-09-01,2,8-K,,,not_checked,machine_form_and_window_only,
3783812020,2021-08-03,2021-08-03,The Carlyle Group Inc,Prysm Collective LLC,0001527166,,,Priv.,announcement_only,2021-07-04,2021-09-02,2,8-K/A; 8-K,,,not_checked,machine_form_and_window_only,
3784579020,2021-07-14,2021-07-14,Unity Software Inc,Interactive Data Visualization,0001810806,,,Priv.,announcement_only,2021-06-14,2021-08-13,2,8-K,,,not_checked,machine_form_and_window_only,
3786399020,2021-08-17,2021-08-17,Cognizant Technology Solutions,Hunter Technical Resources Inc,0001058290,,,Priv.,announcement_only,2021-07-18,2021-09-16,2,8-K,,,not_checked,machine_form_and_window_only,
3787332040,2021-08-13,2021-08-13,Glimpse Group Inc,Augmented Reality Invests Pty,0001854445,,,,announcement_only,2021-07-14,2021-09-12,2,8-K,,,not_checked,machine_form_and_window_only,
3791026020,2021-07-20,2021-07-20,KKR & Co Inc,The Wellness Network,0001404912,,,Sub.,announcement_only,2021-06-20,2021-08-19,2,8-K,,,not_checked,machine_form_and_window_only,
3793946040,2021-09-01,2021-09-01,Standard Motor Products Inc,Stabil Operative Group GmbH,0000093389,,,,announcement_only,2021-08-02,2021-10-01,2,8-K,,,not_checked,machine_form_and_window_only,
3794182020,2021-09-02,2021-10-31,CIENA Corp,Vyatta Inc,0000936395,,,Sub.,announcement_only,2021-08-03,2021-11-30,2,8-K,,,not_checked,machine_form_and_window_only,
3794614020,2021-08-26,2021-08-26,Gap Inc,Drapr Inc,0000039911,,,Priv.,announcement_only,2021-07-27,2021-09-25,2,8-K,,,not_checked,machine_form_and_window_only,
3795751040,2021-01-31,2021-01-31,Newmark Group Inc,Knotel Office Svcs India Pvt,0001690680,,,,announcement_only,2021-01-01,2021-03-02,2,8-K,,,not_checked,machine_form_and_window_only,
3807652020,2021-07-19,2021-07-19,Snap Inc,Vertebrae Inc,0001564408,,,Priv.,announcement_only,2021-06-19,2021-08-18,2,8-K,,,not_checked,machine_form_and_window_only,
3808133020,2021-09-28,2021-09-28,Netflix Inc,Night School Studio LLC,0001065280,,,Priv.,announcement_only,2021-08-29,2021-10-28,2,8-K,,,not_checked,machine_form_and_window_only,
3809774040,2021-10-04,2021-10-04,Gap Inc,Context-Based 4 Casting Ltd,0000039911,,,,announcement_only,2021-09-04,2021-11-03,2,8-K,,,not_checked,machine_form_and_window_only,
3811283040,2021-09-16,2021-10-04,Carrier Global Corp,Brokerbay Inc,0001783180,,,,announcement_only,2021-08-17,2021-11-03,2,8-K,,,not_checked,machine_form_and_window_only,
3811547020,2021-10-04,2021-11-09,NetApp Inc,Cloudcheckr Inc,0001002047,,,Priv.,announcement_only,2021-09-04,2021-12-09,2,8-K,,,not_checked,machine_form_and_window_only,
3816211020,2021-10-18,2021-11-22,Fiserv Inc,BentoBox CMS Inc,0000798354,,,Priv.,announcement_only,2021-09-18,2021-12-22,2,8-K,,,not_checked,machine_form_and_window_only,
3822476020,2021-10-27,2021-10-27,LivePerson Inc,Voicebase Inc,0001102993,,,Priv.,announcement_only,2021-09-27,2021-11-26,2,8-K,,,not_checked,machine_form_and_window_only,
3822688020,2021-11-01,2021-11-01,Synopsys Inc,Concertio Inc,0000883241,,,Priv.,announcement_only,2021-10-02,2021-12-01,2,8-K,,,not_checked,machine_form_and_window_only,
3828764040,2021-10-27,2021-10-27,Bally's Corp,Degree 53 Ltd,0001747079,,,,announcement_only,2021-09-27,2021-11-26,2,8-K,,,not_checked,machine_form_and_window_only,
3843632040,2021-12-06,2021-12-06,Intel Corp,Screenovate Technologies Ltd,0000050863,,,,announcement_only,2021-11-06,2022-01-05,2,8-K,,,not_checked,machine_form_and_window_only,
3844317040,2021-11-09,2021-11-09,Intel Corp,RemoteMyApp Sp z o o,0000050863,,,,announcement_only,2021-10-10,2021-12-09,2,8-K,,,not_checked,machine_form_and_window_only,
3845728020,2021-12-01,2021-12-01,Baker Hughes Co,Veros Systems Inc,0001701605,,,Priv.,announcement_only,2021-11-01,2021-12-31,2,8-K,,,not_checked,machine_form_and_window_only,
3847758020,2021-11-18,2021-11-18,Roper Technologies Inc,Agency Zoom LLC,0000882835,,,Priv.,announcement_only,2021-10-19,2021-12-18,2,8-K,,,not_checked,machine_form_and_window_only,
3850202020,2021-11-17,2021-11-17,Autodesk Inc,LoUPE,0000769397,,,Priv.,announcement_only,2021-10-18,2021-12-17,2,8-K,,,not_checked,machine_form_and_window_only,
3851525020,2021-12-22,2022-02-01,The Carlyle Group Inc,Involta LLC,0001527166,,,Sub.,announcement_only,2021-11-22,2022-03-03,2,8-K,,,not_checked,machine_form_and_window_only,
3857389020,2022-01-04,2022-01-04,Merck & Co Inc,The Lynx Group LLC,0000310158,,,Priv.,announcement_only,2021-12-05,2022-02-03,2,8-K,,,not_checked,machine_form_and_window_only,
3863710020,2022-01-18,2022-01-18,DaVita Inc,MedSleuth LLC,0000927066,,,Priv.,announcement_only,2021-12-19,2022-02-17,2,8-K,,,not_checked,machine_form_and_window_only,
3864087040,2022-01-19,2022-01-19,Belden Inc,Macmon Secure GmbH,0000913142,,,,announcement_only,2021-12-20,2022-02-18,2,8-K,,,not_checked,machine_form_and_window_only,
3865938020,2022-01-11,2022-01-11,Xerox Holdings Corp,MagicLens LLC,0001770450,,,Priv.,announcement_only,2021-12-12,2022-02-10,2,8-K,,,not_checked,machine_form_and_window_only,
3869828040,2022-01-18,2022-01-18,Hilan Ltd,Niyuj Entrp Software,0001561032,,,,announcement_only,2021-12-19,2022-02-17,2,8-K,,,not_checked,machine_form_and_window_only,
3871201040,2022-02-01,2022-02-01,The Carlyle Group Inc,Direct Health Solutions Pty,0001527166,,,,announcement_only,2022-01-02,2022-03-03,2,8-K,,,not_checked,machine_form_and_window_only,
