deal_id,acquirer_name,target_name,announcement_date,effective_date,transaction_value_mil,target_public_status,probe_status,agreement_exhibit_types,target_name_hit,cik_confirmation_basis,documents_retrieved,included_passages,source_documents_with_passages,sample_status,sample_reason
3580623020,Cisco Systems Inc,ThousandEyes Inc,2020-05-28,2020-08-07,,Priv.,announcement_only,,not_checked,machine_form_and_window_only,28,0,0,zero_yield_reported_not_modelled,documents retrieved but no passage passed the employee screen
3582055040,Equinix Inc,BCE Inc-Bell Data Center(25),2020-06-01,2020-10-01,756.046,,announcement_only,,not_checked,machine_form_and_window_only,132,0,0,zero_yield_reported_not_modelled,documents retrieved but no passage passed the employee screen
3583684040,NetApp Inc,Spotinst Ltd,2020-06-03,2020-07-13,,,announcement_only,,not_checked,machine_form_and_window_only,37,0,0,zero_yield_reported_not_modelled,documents retrieved but no passage passed the employee screen
3585571020,Fidelity Natl Info Svcs Inc,Zenmonics Inc,2020-05-04,2020-06-02,,Priv.,announcement_only,,not_checked,machine_form_and_window_only,38,0,0,zero_yield_reported_not_modelled,documents retrieved but no passage passed the employee screen
3592745020,Mastercard Inc,Finicity Corp,2020-06-23,2020-11-19,985.00,Priv.,announcement_only,,not_checked,machine_form_and_window_only,98,0,0,zero_yield_reported_not_modelled,documents retrieved but no passage passed the employee screen
3599461020,Synaptics Inc,Broadcom Inc-Cert Asts,2020-07-07,2020-07-23,,Sub.,announcement_only,,not_checked,machine_form_and_window_only,45,0,0,zero_yield_reported_not_modelled,documents retrieved but no passage passed the employee screen
3610540020,Synaptics Inc,DisplayLink Corp,2020-07-20,2020-07-31,305.00,Priv.,announcement_only,,not_checked,machine_form_and_window_only,51,0,0,zero_yield_reported_not_modelled,documents retrieved but no passage passed the employee screen
3615045020,Analog Devices Inc,INVECAS Inc-HDMI Business,2020-07-27,2020-07-27,,Sub.,agreement_exhibit,EX-2.1,yes,machine_target_name_in_acquirer_filing,61,0,0,zero_yield_reported_not_modelled,documents retrieved but no passage passed the employee screen
3616565020,Roper Technologies Inc,Allscripts Healthcare-Epsi,2020-07-30,2020-10-15,365.00,Sub.,agreement_exhibit,EX-2.1,no,machine_form_and_window_only,64,0,0,zero_yield_reported_not_modelled,documents retrieved but no passage passed the employee screen
3619266020,Goldman Sachs Group Inc,Revionics Inc,2020-08-05,2020-09-09,,Priv.,announcement_only,,not_checked,machine_form_and_window_only,52,0,0,zero_yield_reported_not_modelled,documents retrieved but no passage passed the employee screen
3620248040,Equinix Inc,GPX india Pvt Ltd,2020-08-10,2021-09-01,161.00,,announcement_only,,not_checked,machine_form_and_window_only,311,0,0,zero_yield_reported_not_modelled,documents retrieved but no passage passed the employee screen
3627192020,Emerson Electric Co,Open Systems International Inc,2020-08-27,2020-10-01,"1,600.00",Priv.,announcement_only,,not_checked,machine_form_and_window_only,79,0,0,zero_yield_reported_not_modelled,documents retrieved but no passage passed the employee screen
3628507020,Cisco Systems Inc,Babblelabs Inc,2020-08-25,2020-10-01,,Priv.,announcement_only,,not_checked,machine_form_and_window_only,27,0,0,zero_yield_reported_not_modelled,documents retrieved but no passage passed the employee screen
3632358020,Microsoft Corp,ADRM Software Inc,2020-06-18,2020-06-18,,Priv.,merger_proxy,,no,machine_form_and_window_only,36,0,0,zero_yield_reported_not_modelled,documents retrieved but no passage passed the employee screen
3633524040,KKR & Co Inc,Alderstone Consulting,2020-09-08,2020-09-08,,,announcement_only,,not_checked,machine_form_and_window_only,43,0,0,zero_yield_reported_not_modelled,documents retrieved but no passage passed the employee screen
3644252040,Emerson Electric Co,Progea Srl,2020-10-01,2020-10-01,,,announcement_only,,not_checked,machine_form_and_window_only,44,0,0,zero_yield_reported_not_modelled,documents retrieved but no passage passed the employee screen
3648517020,Blackstone Group Inc,AlgoLift Inc,2020-10-13,2020-10-13,,Priv.,announcement_only,,not_checked,machine_form_and_window_only,78,0,0,zero_yield_reported_not_modelled,documents retrieved but no passage passed the employee screen
3649503020,EQT AB,Health Platforms Group Inc,2020-10-13,2020-10-13,,Priv.,announcement_only,,not_checked,machine_form_and_window_only,42,0,0,zero_yield_reported_not_modelled,documents retrieved but no passage passed the employee screen
3653963020,First American Financial Corp,ServiceMac LLC,2020-10-26,2021-10-25,,Priv.,announcement_only,,not_checked,machine_form_and_window_only,94,0,0,zero_yield_reported_not_modelled,documents retrieved but no passage passed the employee screen
3657408020,Shift4 Payments Inc,Infomart2000 Corp,2020-11-05,2020-11-05,,Priv.,announcement_only,,not_checked,machine_form_and_window_only,42,0,0,zero_yield_reported_not_modelled,documents retrieved but no passage passed the employee screen
3659467040,Qorvo Inc,7Hugs Labs SAS,2020-10-05,2020-10-05,,,announcement_only,,not_checked,machine_form_and_window_only,55,0,0,zero_yield_reported_not_modelled,documents retrieved but no passage passed the employee screen
3660894040,Lam Research Corp,Talus Manufacturing Ltd,2020-11-11,2021-01-26,,,announcement_only,,not_checked,machine_form_and_window_only,45,0,0,zero_yield_reported_not_modelled,documents retrieved but no passage passed the employee screen
3664053040,TransDigm Group Inc,Chelton Ltd,2020-11-24,2021-01-05,965.00,,announcement_only,,not_checked,machine_form_and_window_only,66,0,0,zero_yield_reported_not_modelled,documents retrieved but no passage passed the employee screen
3666253020,Meta Platforms Inc,Kustomer Inc,2022-02-16,2022-02-16,,Priv.,announcement_only,,not_checked,machine_form_and_window_only,29,0,0,zero_yield_reported_not_modelled,documents retrieved but no passage passed the employee screen
3666601040,Wynn Resorts Ltd,Vivaro Ltd,2020-11-05,2020-11-05,,,announcement_only,,not_checked,machine_form_and_window_only,34,0,0,zero_yield_reported_not_modelled,documents retrieved but no passage passed the employee screen
3667802040,Autodesk Inc,Spacemaker As,2020-11-17,2020-11-24,240.00,,announcement_only,,not_checked,machine_form_and_window_only,26,0,0,zero_yield_reported_not_modelled,documents retrieved but no passage passed the employee screen
3672500040,Rockwell Automation Inc,Fiix Inc,2020-11-17,2020-12-31,,,announcement_only,,not_checked,machine_form_and_window_only,46,0,0,zero_yield_reported_not_modelled,documents retrieved but no passage passed the employee screen
3675354020,Mercury Systems Inc,Physical Optics Corp,2020-12-07,2020-12-30,310.00,Priv.,announcement_only,,not_checked,machine_form_and_window_only,51,0,0,zero_yield_reported_not_modelled,documents retrieved but no passage passed the employee screen
3677382040,IBM Corp,Nordcloud Oy,2020-12-21,2021-02-16,,,announcement_only,,not_checked,machine_form_and_window_only,103,0,0,zero_yield_reported_not_modelled,documents retrieved but no passage passed the employee screen
3679210040,Cisco Systems Inc,Slido SRL,2020-12-07,2021-05-03,,,announcement_only,,not_checked,machine_form_and_window_only,81,0,0,zero_yield_reported_not_modelled,documents retrieved but no passage passed the employee screen
3679923040,AT&T Inc,YOUi Labs Inc,2020-12-17,2020-12-17,78.481,,announcement_only,,not_checked,machine_form_and_window_only,47,0,0,zero_yield_reported_not_modelled,documents retrieved but no passage passed the employee screen
3680339020,PDF Solutions Inc,Cimetrix Inc,2020-11-17,2020-12-01,35.00,Priv.,announcement_only,,not_checked,machine_form_and_window_only,45,0,0,zero_yield_reported_not_modelled,documents retrieved but no passage passed the employee screen
3680562040,JPMorgan Chase & Co,Tavisca Solutions Pvt Ltd,2020-12-28,2021-07-30,,,merger_proxy,,no,machine_form_and_window_only,1596,0,0,zero_yield_reported_not_modelled,documents retrieved but no passage passed the employee screen
3685525020,The Carlyle Group Inc,Tracepoint LLC,2021-01-08,2021-09-10,120.00,Sub.,announcement_only,,not_checked,machine_form_and_window_only,221,0,0,zero_yield_reported_not_modelled,documents retrieved but no passage passed the employee screen
3689201020,CareDx Inc,TransChart LLC,2021-01-08,2021-01-31,,Priv.,announcement_only,,not_checked,machine_form_and_window_only,38,0,0,zero_yield_reported_not_modelled,documents retrieved but no passage passed the employee screen
3691525020,Wells Fargo & Co,NoviSci Inc,2021-01-15,2021-01-15,,Priv.,announcement_only,,not_checked,machine_form_and_window_only,158,0,0,zero_yield_reported_not_modelled,documents retrieved but no passage passed the employee screen
3696998040,Bally's Corp,SportCaller Ltd,2021-02-08,2021-02-08,,,announcement_only,,not_checked,machine_form_and_window_only,79,0,0,zero_yield_reported_not_modelled,documents retrieved but no passage passed the employee screen
3697201020,Cisco Systems Inc,Dashbase Inc,2020-12-22,2021-01-25,,Priv.,announcement_only,,not_checked,machine_form_and_window_only,33,0,0,zero_yield_reported_not_modelled,documents retrieved but no passage passed the employee screen
3700422040,CrowdStrike Holdings Inc,Humio Ltd,2021-02-18,2021-03-07,400.00,,announcement_only,,not_checked,machine_form_and_window_only,33,0,0,zero_yield_reported_not_modelled,documents retrieved but no passage passed the employee screen
3702045020,HP Inc,Kingston Tech Co Inc-HyperX,2021-02-24,2021-06-01,425.00,Sub.,announcement_only,,not_checked,machine_form_and_window_only,85,0,0,zero_yield_reported_not_modelled,documents retrieved but no passage passed the employee screen
3703824020,Cardlytics Inc,Dosh Holdings Inc,2021-03-01,2021-03-09,275.00,Priv.,announcement_only,,not_checked,machine_form_and_window_only,62,0,0,zero_yield_reported_not_modelled,documents retrieved but no passage passed the employee screen
3706568040,IQVIA Hldg Inc,Kairos Gmbh,2021-03-01,2021-03-01,,,announcement_only,,not_checked,machine_form_and_window_only,30,0,0,zero_yield_reported_not_modelled,documents retrieved but no passage passed the employee screen
3707088020,AeroVironment Inc,Intelligent Systems Group,2021-02-24,2021-02-24,36.00,Sub.,announcement_only,,not_checked,machine_form_and_window_only,59,0,0,zero_yield_reported_not_modelled,documents retrieved but no passage passed the employee screen
3712459020,Microsoft Corp,The Marsden Group Inc,2021-03-16,2021-03-16,,Priv.,merger_proxy,,no,machine_form_and_window_only,90,0,0,zero_yield_reported_not_modelled,documents retrieved but no passage passed the employee screen
3714169020,Palo Alto Networks Inc,Bridgecrew Inc,2021-02-16,2021-03-02,156.00,Priv.,announcement_only,,not_checked,machine_form_and_window_only,28,0,0,zero_yield_reported_not_modelled,documents retrieved but no passage passed the employee screen
3715187020,AMETEK Inc,Abaco Systems Inc,2021-03-22,2021-04-29,"1,350.00",Sub.,announcement_only,,not_checked,machine_form_and_window_only,70,0,0,zero_yield_reported_not_modelled,documents retrieved but no passage passed the employee screen
3722440040,Ares Management Corp,Seal Telecom Comercio E,2021-04-01,2021-04-01,,,announcement_only,,not_checked,machine_form_and_window_only,94,0,0,zero_yield_reported_not_modelled,documents retrieved but no passage passed the employee screen
3727844020,Cardlytics Inc,Bridg Inc,2021-04-13,2021-05-05,650.00,Priv.,announcement_only,,not_checked,machine_form_and_window_only,54,0,0,zero_yield_reported_not_modelled,documents retrieved but no passage passed the employee screen
3727871020,KKR & Co Inc,Ensono LP,2021-04-14,2021-06-04,,Priv.,announcement_only,,not_checked,machine_form_and_window_only,122,0,0,zero_yield_reported_not_modelled,documents retrieved but no passage passed the employee screen
3728747020,WEX Inc,Benefit Express Services LLC,2021-04-14,2021-06-02,275.00,Priv.,announcement_only,,not_checked,machine_form_and_window_only,98,0,0,zero_yield_reported_not_modelled,documents retrieved but no passage passed the employee screen
3729339040,GoDaddy Inc,Minds + Mach Grp Ltd-Asts,2021-04-08,2021-08-11,120.00,,announcement_only,,not_checked,machine_form_and_window_only,59,0,0,zero_yield_reported_not_modelled,documents retrieved but no passage passed the employee screen
3735063020,IBM Corp,Turbonomic Inc,2021-04-29,2021-06-17,,Priv.,announcement_only,,not_checked,machine_form_and_window_only,86,0,0,zero_yield_reported_not_modelled,documents retrieved but no passage passed the employee screen
3736825020,AMETEK Inc,NSI-MI Technologies LLC,2021-05-04,2021-05-04,230.00,Sub.,announcement_only,,not_checked,machine_form_and_window_only,48,0,0,zero_yield_reported_not_modelled,documents retrieved but no passage passed the employee screen
3737192020,The Carlyle Group Inc,Liberty IT Solutions LLC,2021-05-04,2021-06-11,725.00,Priv.,announcement_only,,not_checked,machine_form_and_window_only,88,0,0,zero_yield_reported_not_modelled,documents retrieved but no passage passed the employee screen
3740918040,Vertex Inc,Taxamo Group AS,2021-05-13,2021-05-13,241.38,,announcement_only,,not_checked,machine_form_and_window_only,14,0,0,zero_yield_reported_not_modelled,documents retrieved but no passage passed the employee screen
3747112040,Synopsys Inc,MorethanIP GmbH,2021-04-12,2021-05-04,,,announcement_only,,not_checked,machine_form_and_window_only,27,0,0,zero_yield_reported_not_modelled,documents retrieved but no passage passed the employee screen
3747136040,EQT AB,Moosend Ltd,2021-05-06,2021-05-26,,,agreement_exhibit,EX-2.1,no,machine_form_and_window_only,63,0,0,zero_yield_reported_not_modelled,documents retrieved but no passage passed the employee screen
3747997020,Mercury Systems Inc,Pentek Inc,2021-05-27,2021-05-27,20.00,Priv.,announcement_only,,not_checked,machine_form_and_window_only,88,0,0,zero_yield_reported_not_modelled,documents retrieved but no passage passed the employee screen
3748484040,Grid Dynamics Holdings Inc,Tacit Knowledge Ltd,2021-05-28,2021-05-28,,,announcement_only,,not_checked,machine_form_and_window_only,54,0,0,zero_yield_reported_not_modelled,documents retrieved but no passage passed the employee screen
3749750020,Tyler Technologies Inc,VendEngine Inc,2021-06-03,2021-09-01,84.00,Priv.,announcement_only,,not_checked,machine_form_and_window_only,58,0,0,zero_yield_reported_not_modelled,documents retrieved but no passage passed the employee screen
3751722040,Honeywell International Inc,Cambridge Quantum Computing,2021-06-08,2021-11-30,,,announcement_only,,not_checked,machine_form_and_window_only,66,0,0,zero_yield_reported_not_modelled,documents retrieved but no passage passed the employee screen
3755243020,Blackstone Inc,Ellucian Co LP,2021-06-14,2021-09-15,,Sub.,announcement_only,,not_checked,machine_form_and_window_only,55,0,0,zero_yield_reported_not_modelled,documents retrieved but no passage passed the employee screen
3759091020,Blackstone Group Inc,JetFuel LLC,2021-06-15,2021-07-19,,Sub.,announcement_only,,not_checked,machine_form_and_window_only,55,0,0,zero_yield_reported_not_modelled,documents retrieved but no passage passed the employee screen
3760078020,Everything Blockchain Inc,832 Energy Tech Consultants,2021-06-21,2021-06-21,,Priv.,announcement_only,,not_checked,machine_form_and_window_only,16,0,0,zero_yield_reported_not_modelled,documents retrieved but no passage passed the employee screen
3760222020,Nvidia Corp,DeepMap Inc,2021-06-10,2021-08-28,,Priv.,announcement_only,,not_checked,machine_form_and_window_only,48,0,0,zero_yield_reported_not_modelled,documents retrieved but no passage passed the employee screen
3760795040,AptarGroup Inc,Voluntis SA,2021-06-22,2021-09-02,59.915,,announcement_only,,not_checked,machine_form_and_window_only,20,0,0,zero_yield_reported_not_modelled,documents retrieved but no passage passed the employee screen
3764974040,Advent Technologies Holdings,SerEnergy A/S,2021-06-25,2021-09-01,62.036,,merger_proxy,,no,machine_form_and_window_only,147,0,0,zero_yield_reported_not_modelled,documents retrieved but no passage passed the employee screen
3766151040,Goldman Sachs Group Inc,Nettitude Ltd,2021-06-29,2021-06-29,,,merger_proxy,,no,machine_form_and_window_only,147,0,0,zero_yield_reported_not_modelled,documents retrieved but no passage passed the employee screen
3770452020,Fortive Corp,ServiceChannel.com Inc,2021-07-12,2021-09-01,"1,200.00",Priv.,announcement_only,,not_checked,machine_form_and_window_only,23,0,0,zero_yield_reported_not_modelled,documents retrieved but no passage passed the employee screen
3771565040,Morningstar Inc,Praemium Ltd-Intl Bus,2021-12-21,2022-06-30,46.225,,announcement_only,,not_checked,machine_form_and_window_only,232,0,0,zero_yield_reported_not_modelled,documents retrieved but no passage passed the employee screen
3775433040,Visa Inc,The Currency Cloud Ltd,2021-07-22,2021-12-20,959.70,,announcement_only,,not_checked,machine_form_and_window_only,79,0,0,zero_yield_reported_not_modelled,documents retrieved but no passage passed the employee screen
3781439020,Deere & Co,Bear Flag Robotics Inc,2021-08-05,2021-08-05,250.00,Priv.,announcement_only,,not_checked,machine_form_and_window_only,67,0,0,zero_yield_reported_not_modelled,documents retrieved but no passage passed the employee screen
3783751040,Chargepoint Holdings Inc,ViriCiti BV,2021-08-11,2021-08-11,87.885,,merger_proxy,,yes,machine_target_name_in_acquirer_filing,28,0,0,zero_yield_reported_not_modelled,documents retrieved but no passage passed the employee screen
3784761040,ServiceNow Inc,Mapwize Contexeo SAS,2021-08-11,2021-09-02,,,announcement_only,,not_checked,machine_form_and_window_only,28,0,0,zero_yield_reported_not_modelled,documents retrieved but no passage passed the employee screen
3787424020,Adobe Inc,Frame.io Inc,2021-08-19,2021-10-07,"1,275.00",Priv.,announcement_only,,not_checked,machine_form_and_window_only,25,0,0,zero_yield_reported_not_modelled,documents retrieved but no passage passed the employee screen
3789117040,Blackstone Inc,Interplex Holdings Pte Ltd,2022-01-19,2022-01-19,"1,600.00",,announcement_only,,not_checked,machine_form_and_window_only,45,0,0,zero_yield_reported_not_modelled,documents retrieved but no passage passed the employee screen
3789458040,Crawford & Co,edjuster Canada Inc,2021-08-23,2021-08-23,33.071,,announcement_only,,not_checked,machine_form_and_window_only,164,0,0,zero_yield_reported_not_modelled,documents retrieved but no passage passed the employee screen
3790079020,Comcast Corp,Masergy Communications Inc,2021-08-25,2021-10-08,,Sub.,announcement_only,,not_checked,machine_form_and_window_only,69,0,0,zero_yield_reported_not_modelled,documents retrieved but no passage passed the employee screen
3793332020,Twilio Inc,Ionic Security Inc,2021-05-17,2021-05-17,,Priv.,announcement_only,,not_checked,machine_form_and_window_only,29,0,0,zero_yield_reported_not_modelled,documents retrieved but no passage passed the employee screen
3797871020,Fortive Corp,TeamSense Inc,2021-07-07,2021-07-07,,Priv.,announcement_only,,not_checked,machine_form_and_window_only,32,0,0,zero_yield_reported_not_modelled,documents retrieved but no passage passed the employee screen
3798943040,ServiceNow Inc,Swarm64 AS Zweigstelle Hive,2021-08-05,2021-08-20,,,announcement_only,,not_checked,machine_form_and_window_only,28,0,0,zero_yield_reported_not_modelled,documents retrieved but no passage passed the employee screen
3801824020,Coinbase Global Inc,Fingo Inc,2021-06-21,2021-06-21,,Priv.,merger_proxy,,no,machine_form_and_window_only,18,0,0,zero_yield_reported_not_modelled,documents retrieved but no passage passed the employee screen
3801902040,Elastic BV,CmdWatch Security Inc,2021-08-25,2021-09-21,,,announcement_only,,not_checked,machine_form_and_window_only,31,0,0,zero_yield_reported_not_modelled,documents retrieved but no passage passed the employee screen
3803411020,BTCS Inc,Avalanche,2021-09-17,2021-09-17,,Sub.,announcement_only,,not_checked,machine_form_and_window_only,61,0,0,zero_yield_reported_not_modelled,documents retrieved but no passage passed the employee screen
3804551040,Moody's Corp,realXdata GmbH,2021-09-24,2021-09-24,,,agreement_exhibit,EX-2.2,no,machine_form_and_window_only,10,0,0,zero_yield_reported_not_modelled,documents retrieved but no passage passed the employee screen
3818482020,Capital One Financial Corp,Lola Travel Co,2021-10-08,2021-10-08,,Priv.,announcement_only,,not_checked,machine_form_and_window_only,75,0,0,zero_yield_reported_not_modelled,documents retrieved but no passage passed the employee screen
3818911040,KKR & Co Inc,Yayoi Bus Preparation Co,2021-12-17,2022-03-01,,,announcement_only,,not_checked,machine_form_and_window_only,105,0,0,zero_yield_reported_not_modelled,documents retrieved but no passage passed the employee screen
3820894020,IBM Corp,Volta Networks Inc,2021-10-19,2021-10-19,,Priv.,announcement_only,,not_checked,machine_form_and_window_only,220,0,0,zero_yield_reported_not_modelled,documents retrieved but no passage passed the employee screen
3830133040,FuboTV Inc,Edisn Media & Tech Solutions,2021-11-09,2021-12-01,20.00,,announcement_only,,not_checked,machine_form_and_window_only,31,0,0,zero_yield_reported_not_modelled,documents retrieved but no passage passed the employee screen
3841674040,Unisys Corp,Mobinergy Sas,2021-11-18,2021-11-18,,,announcement_only,,not_checked,machine_form_and_window_only,30,0,0,zero_yield_reported_not_modelled,documents retrieved but no passage passed the employee screen
3850363040,Blackstone Inc,LeadSift Inc,2021-12-14,2021-12-14,,,announcement_only,,not_checked,machine_form_and_window_only,44,0,0,zero_yield_reported_not_modelled,documents retrieved but no passage passed the employee screen
3850381020,Mastercard Inc,Dynamic Yield Inc,2021-12-21,2022-04-04,,Sub.,announcement_only,,not_checked,machine_form_and_window_only,89,0,0,zero_yield_reported_not_modelled,documents retrieved but no passage passed the employee screen
3856260020,Oracle Corp,Federos LLC,2021-12-21,2021-12-21,,Priv.,agreement_exhibit,EX-2.1,no,machine_form_and_window_only,37,0,0,zero_yield_reported_not_modelled,documents retrieved but no passage passed the employee screen
3859553020,EQT AB,LiveSource Inc,2022-01-01,2022-01-01,,Priv.,announcement_only,,not_checked,machine_form_and_window_only,38,0,0,zero_yield_reported_not_modelled,documents retrieved but no passage passed the employee screen
3860700020,Blackstone Inc,CampusLogic Inc,2022-01-11,2022-04-19,,Priv.,announcement_only,,not_checked,machine_form_and_window_only,64,0,0,zero_yield_reported_not_modelled,documents retrieved but no passage passed the employee screen
3861053040,IBM Corp,Envizi Pty Ltd,2022-01-11,2022-01-11,,,merger_proxy,,no,machine_form_and_window_only,122,0,0,zero_yield_reported_not_modelled,documents retrieved but no passage passed the employee screen
3863982020,Radiant Logistics Inc,Navegate Inc,2021-12-03,2021-12-03,35.00,Priv.,announcement_only,,not_checked,machine_form_and_window_only,35,0,0,zero_yield_reported_not_modelled,documents retrieved but no passage passed the employee screen
3868567020,CACI International Inc,ID Technologies LLC,2021-12-29,2021-12-29,225.00,Sub.,announcement_only,,not_checked,machine_form_and_window_only,21,0,0,zero_yield_reported_not_modelled,documents retrieved but no passage passed the employee screen
3871250040,Walker & Dunlop Inc,GeoPhy BV,2022-02-07,2022-02-28,331.934,,announcement_only,,not_checked,machine_form_and_window_only,23,0,0,zero_yield_reported_not_modelled,documents retrieved but no passage passed the employee screen
3871384040,Xerox Holdings Corp,Powerland Computers Ltd,2022-02-02,2022-02-02,,,announcement_only,,not_checked,machine_form_and_window_only,40,0,0,zero_yield_reported_not_modelled,documents retrieved but no passage passed the employee screen
3872837020,Oracle Corp,Verenia LLC-NetSuite CPQ Bus,2022-01-04,2022-01-26,,Sub.,agreement_exhibit,EX-2.1,no,machine_form_and_window_only,56,0,0,zero_yield_reported_not_modelled,documents retrieved but no passage passed the employee screen
3872916040,EQT AB,Forsta Woldwide Ltd,2022-02-07,2022-04-26,,,announcement_only,,not_checked,machine_form_and_window_only,56,0,0,zero_yield_reported_not_modelled,documents retrieved but no passage passed the employee screen
3874827020,Akamai Technologies Inc,Linode LLC,2022-02-15,2022-03-21,900.00,Priv.,announcement_only,,not_checked,machine_form_and_window_only,23,0,0,zero_yield_reported_not_modelled,documents retrieved but no passage passed the employee screen
3876737020,IBM Corp,Neudesic LLC,2022-02-15,2022-02-15,,Priv.,merger_proxy,,no,machine_form_and_window_only,90,0,0,zero_yield_reported_not_modelled,documents retrieved but no passage passed the employee screen
3878491040,Equinix Inc,ENTEL-Data Centers(4),2022-02-17,2022-05-03,736.00,,announcement_only,,not_checked,machine_form_and_window_only,98,0,0,zero_yield_reported_not_modelled,documents retrieved but no passage passed the employee screen
3882163040,Verisk Analytics Inc,Opta Info Intelligence Inc,2022-03-01,2022-03-01,,,announcement_only,,not_checked,machine_form_and_window_only,29,0,0,zero_yield_reported_not_modelled,documents retrieved but no passage passed the employee screen
3884563020,Alphabet Inc,Mandiant Inc,2022-03-08,2022-09-12,"5,914.604",Public,announcement_only,,not_checked,machine_form_and_window_only,42,0,0,zero_yield_reported_not_modelled,documents retrieved but no passage passed the employee screen
3886337040,BIO-key International Inc,Swivel Secure Europe Sa,2022-03-09,2022-03-09,,,agreement_exhibit,EX-2.1,yes,machine_target_name_in_acquirer_filing,19,0,0,zero_yield_reported_not_modelled,documents retrieved but no passage passed the employee screen
3887387020,Adobe Inc,Elastic Projects-Notebooks,2022-01-10,2022-01-10,,Sub.,announcement_only,,not_checked,machine_form_and_window_only,48,0,0,zero_yield_reported_not_modelled,documents retrieved but no passage passed the employee screen
3889427020,Diodes Inc,Onsemi-Water Fabrication,2022-02-28,2022-06-03,,Sub.,announcement_only,,not_checked,machine_form_and_window_only,134,0,0,zero_yield_reported_not_modelled,documents retrieved but no passage passed the employee screen
3889973020,Thor Industries Inc,TH2connect LLC,2022-03-17,2022-03-17,16.336,J.V.,announcement_only,,not_checked,machine_form_and_window_only,42,0,0,zero_yield_reported_not_modelled,documents retrieved but no passage passed the employee screen
3891770020,System1 Inc,RoadWarrior LLC,2021-12-09,2022-02-10,,Priv.,merger_proxy,,no,machine_form_and_window_only,136,0,0,zero_yield_reported_not_modelled,documents retrieved but no passage passed the employee screen
3899100040,Intel Corp,Optoscribe Ltd,2022-01-27,2022-01-27,,,announcement_only,,not_checked,machine_form_and_window_only,166,0,0,zero_yield_reported_not_modelled,documents retrieved but no passage passed the employee screen
3902069020,KKR & Co Inc,Barracuda Networks Inc,2022-04-12,2022-08-16,,Sub.,announcement_only,,not_checked,machine_form_and_window_only,206,0,0,zero_yield_reported_not_modelled,documents retrieved but no passage passed the employee screen
3902536040,Aviat Networks Inc,Redline Commun Group Inc,2022-04-13,2022-07-05,12.254,,announcement_only,,not_checked,machine_form_and_window_only,179,0,0,zero_yield_reported_not_modelled,documents retrieved but no passage passed the employee screen
3911400040,PTC Inc,Intland Software GmbH,2022-04-20,2022-05-03,280.00,,announcement_only,,not_checked,machine_form_and_window_only,27,0,0,zero_yield_reported_not_modelled,documents retrieved but no passage passed the employee screen
3917607020,Concentrix Corp,ServiceSource Intl Inc,2022-05-09,2022-07-20,163.42,Public,announcement_only,,not_checked,machine_form_and_window_only,27,0,0,zero_yield_reported_not_modelled,documents retrieved but no passage passed the employee screen
3919137020,The Carlyle Group Inc,Thresher Ventures Llc,2022-05-02,2022-05-02,,Priv.,announcement_only,,not_checked,machine_form_and_window_only,70,0,0,zero_yield_reported_not_modelled,documents retrieved but no passage passed the employee screen
3919819020,The Carlyle Group Inc,ManTech International Corp,2022-05-16,2022-09-14,"3,948.641",Public,merger_proxy,,no,machine_form_and_window_only,145,0,0,zero_yield_reported_not_modelled,documents retrieved but no passage passed the employee screen
3920263020,The Carlyle Group Inc,River Loop Sec Llc,2022-04-04,2022-04-04,,Priv.,merger_proxy,,yes,machine_target_name_in_acquirer_filing,83,0,0,zero_yield_reported_not_modelled,documents retrieved but no passage passed the employee screen
3923067020,Fastly Inc,Glitch Inc,2022-05-19,2022-05-19,,Priv.,announcement_only,,not_checked,machine_form_and_window_only,28,0,0,zero_yield_reported_not_modelled,documents retrieved but no passage passed the employee screen
3925026020,The Carlyle Group Inc,SIMON Markets LLC,2022-05-25,2022-08-02,,Priv.,merger_proxy,,yes,machine_target_name_in_acquirer_filing,145,0,0,zero_yield_reported_not_modelled,documents retrieved but no passage passed the employee screen
3925169020,Apptech Payments Corp,Hothand Inc,2022-05-24,2022-05-24,,Priv.,announcement_only,,not_checked,machine_form_and_window_only,32,0,0,zero_yield_reported_not_modelled,documents retrieved but no passage passed the employee screen
3925669020,Truist Financial Corp,Long Game Savings Inc,2022-05-03,2022-05-03,,Priv.,merger_proxy,,yes,machine_target_name_in_acquirer_filing,82,0,0,zero_yield_reported_not_modelled,documents retrieved but no passage passed the employee screen
3926693040,Pegasystems Inc,Everflow,2022-05-24,2022-05-24,,,announcement_only,,not_checked,machine_form_and_window_only,60,0,0,zero_yield_reported_not_modelled,documents retrieved but no passage passed the employee screen
3927285040,KKR & Co Inc,Frontmatec A/S,2022-05-24,2022-11-09,,,announcement_only,,not_checked,machine_form_and_window_only,263,0,0,zero_yield_reported_not_modelled,documents retrieved but no passage passed the employee screen
3928653040,Nasdaq Inc,Metrio Inc,2022-06-02,2022-10-07,,,announcement_only,,not_checked,machine_form_and_window_only,75,0,0,zero_yield_reported_not_modelled,documents retrieved but no passage passed the employee screen
3932944020,Oracle Corp,Adi Insights Inc,2022-05-06,2022-05-06,,Priv.,merger_proxy,,no,machine_form_and_window_only,12,0,0,zero_yield_reported_not_modelled,documents retrieved but no passage passed the employee screen
